follower_id,followee_id,intensity
596,3558,1
596,3698,1
596,4028,1
596,3338,1
596,4062,1
596,3638,1
596,3408,1
596,3238,1
596,3484,1
596,3814,1
596,3792,1
596,3236,1
596,3506,1
596,3020,1
596,3674,1
596,3056,1
596,4090,1
596,3444,1
596,4092,1
596,3286,1
596,3892,1
596,3842,1
596,4232,1
596,4150,1
596,4130,1
596,4098,1
596,4218,1
596,4200,1
596,4144,1
596,4184,1
596,4254,1
596,4252,1
596,4256,1
596,4244,1
596,4250,1
596,4610,1
596,4502,1
596,4608,1
596,4480,1
596,4430,1
596,4278,1
596,4482,1
596,4416,1
596,4296,1
596,4492,1
596,4504,1
596,4346,1
596,4594,1
596,4684,1
596,4664,1
596,4714,1
596,4524,1
596,5486,1
596,5434,1
596,5590,1
596,5852,1
596,5856,1
596,6008,1
596,5918,1
596,6364,1
596,6132,1
596,5778,1
596,6306,1
596,6346,1
596,6166,1
596,5962,1
596,6454,1
596,4526,1
596,4578,1
596,4640,1
596,462,1
596,4674,1
596,5000,1
596,5270,1
596,5216,1
596,5266,1
596,5404,1
596,5276,1
596,5510,1
596,5630,1
596,5698,1
596,6124,1
596,5846,1
596,6408,1
596,6298,1
596,4316,1
596,4738,1
596,4708,1
596,4794,1
596,5028,1
596,5038,1
596,5200,1
596,5306,1
596,5308,1
596,5620,1
596,5676,1
596,5724,1
596,5686,1
596,5926,1
596,5982,1
596,6110,1
596,5968,1
596,5942,1
2452,596,1
596,6246,1
596,6312,1
596,6316,1
596,6494,1
596,4596,1
596,4444,1
596,4916,1
596,5482,1
596,5458,1
596,5398,1
596,5580,1
596,5678,1
596,5998,1
596,5984,1
596,6348,1
596,6226,1
596,6236,1
596,6480,1
596,4470,1
596,3528,1
596,4648,1
596,4896,1
596,4870,1
596,4990,1
596,5144,1
596,5212,1
596,5516,1
596,5716,1
596,5692,1
596,5702,1
596,5920,1
596,6134,1
596,6024,1
596,6090,1
596,6058,1
596,6130,1
596,6128,1
596,5836,1
596,6332,1
596,6082,1
596,6238,1
596,5834,1
596,4420,1
596,4306,1
596,4602,1
596,4704,1
596,4796,1
596,4970,1
596,5602,1
596,5712,1
596,5784,1
596,6022,1
596,5900,1
596,6196,1
596,6068,1
596,6394,1
596,6450,1
596,6434,1
596,4538,1
596,4768,1
596,2850,1
596,5192,1
596,5430,1
596,5654,1
596,6038,1
596,6026,1
596,5922,1
596,6476,1
596,4342,1
596,4814,1
596,5136,1
596,5206,1
596,5388,1
596,5454,1
596,5324,1
596,5604,1
596,5552,1
596,5710,1
596,5930,1
596,6104,1
596,5894,1
596,6014,1
596,6000,1
596,6336,1
596,6216,1
596,4382,1
596,4510,1
596,4816,1
596,4812,1
596,5076,1
596,5096,1
596,5186,1
596,5184,1
596,5210,1
596,5512,1
596,5632,1
596,5530,1
596,5754,1
596,6122,1
596,5966,1
596,5848,1
596,6276,1
596,6228,1
596,6280,1
596,6338,1
596,6358,1
596,4268,1
596,4660,1
596,4764,1
596,4856,1
596,4998,1
596,5018,1
596,5248,1
596,5358,1
596,5508,1
596,5714,1
596,5744,1
596,5902,1
596,6056,1
596,6106,1
596,6140,1
596,6268,1
596,6044,1
596,6398,1
596,4656,1
596,4736,1
596,4766,1
596,4988,1
596,5058,1
596,5832,1
596,6160,1
596,5764,1
596,6378,1
596,6410,1
596,6296,1
596,6218,1
596,6396,1
596,6456,1
596,4726,1
596,5218,1
596,5304,1
596,5384,1
596,5182,1
596,5396,1
596,5300,1
596,3930,1
596,5688,1
596,5928,1
596,6078,1
596,6066,1
596,6182,1
596,5978,1
596,6402,1
596,6440,1
596,6508,1
596,6432,1
596,6478,1
596,6466,1
596,6470,1
596,6424,1
596,6500,1
596,6438,1
596,6422,1
596,6464,1
596,6502,1
596,6538,1
596,6540,1
596,6514,1
596,6530,1
596,6546,1
596,6568,1
596,6572,1
596,6534,1
596,6544,1
596,6578,1
596,6550,1
596,6512,1
596,6532,1
596,6558,1
596,6520,1
596,6536,1
596,6574,1
596,6522,1
596,6552,1
596,6556,1
596,6430,1
596,6564,1
596,6696,1
596,6630,1
596,6670,1
596,6734,1
596,6822,1
596,6726,1
596,3704,1
596,6510,1
596,6876,1
596,6518,1
596,4142,1
596,5820,1
596,6648,1
596,6898,1
596,6834,1
596,6168,1
596,6746,1
596,6692,1
596,6632,1
596,3402,1
596,5420,1
596,6240,1
596,6096,1
596,6718,1
596,6608,1
596,6870,1
596,4762,1
596,6594,1
596,6852,1
596,6856,1
596,6782,1
596,4224,1
596,6442,1
596,6638,1
596,2870,1
596,5088,1
596,2846,1
596,6794,1
596,6848,1
596,6614,1
596,3070,1
596,6858,1
596,6808,1
596,3982,1
596,6708,1
596,6916,1
596,6752,1
596,6738,1
596,6260,1
596,6310,1
596,6798,1
596,6756,1
596,6684,1
596,6804,1
596,6650,1
596,5808,1
596,6710,1
596,3136,1
596,5380,1
596,6830,1
596,6674,1
596,6666,1
596,6774,1
596,6832,1
596,3778,1
596,6598,1
596,6698,1
596,6588,1
596,6600,1
596,6654,1
596,6180,1
596,6136,1
596,2620,1
596,6818,1
5674,162,1
596,3634,1
596,6680,1
596,4926,1
596,5080,1
596,4414,1
596,5950,1
596,6616,1
596,6636,1
596,6900,1
596,6740,1
596,6912,1
596,6816,1
596,5544,1
596,6802,1
596,6854,1
5590,36,1
3240,4362,1
6988,3976,1
6338,36,1
6940,1914,1
162,5674,1
5634,5940,1
5804,6142,1
596,6814,1
596,6418,1
596,6102,1
596,6766,1
596,3440,1
596,4276,1
6954,6544,1
6964,1110,1
6988,1110,1
5634,5894,1
596,6656,1
596,5588,1
596,6646,1
6954,6802,1
6586,12,1
5660,6466,1
5660,6972,1
6980,6732,1
3240,36,1
6988,120,1
6940,3458,1
6950,12,1
6996,2992,1
6892,6900,1
596,6716,1
596,6642,1
5660,5952,1
3738,12,1
12,6958,1
12,6968,1
3528,196,1
6986,1044,1
6900,6892,1
6992,6278,1
1532,3448,1
596,6764,1
596,6732,1
596,6920,1
596,3940,1
596,5464,1
596,3798,1
2418,6926,1
6814,596,1
6944,120,1
6956,332,1
6892,6956,1
4544,596,1
5660,6170,1
5660,6794,1
6940,12,1
42,6960,1
6940,3732,1
596,6714,1
596,3394,1
596,6796,1
6482,596,1
4104,6800,1
3178,596,1
4770,6918,1
6956,944,1
6964,612,1
6968,42,1
5660,6736,1
42,6958,1
6626,596,1
6994,12,1
596,5862,1
596,3568,1
596,4622,1
2592,6142,1
5780,596,1
6972,42,1
5660,6708,1
6988,26,1
596,6690,1
596,6234,1
596,5202,1
6890,5514,1
5504,6142,1
6956,6892,1
6960,26,1
1426,5736,1
5660,5794,1
6914,352,1
596,6672,1
596,5442,1
596,6762,1
4494,6006,1
6586,6142,1
4544,2418,1
6900,944,1
6900,332,1
6914,332,1
6914,2418,1
5952,5660,1
6996,1044,1
958,3320,1
596,4390,1
596,6772,1
5548,6142,1
2418,6922,1
6938,42,1
4770,36,1
6958,120,1
596,6972,1
5660,6728,1
5660,6768,1
6986,6904,1
6988,1044,1
42,6956,1
596,2706,1
596,6286,1
596,4914,1
596,2684,1
5660,5970,1
3528,6566,1
6406,596,1
1532,6142,1
596,6662,1
596,6720,1
596,6836,1
596,6792,1
596,6862,1
5504,36,1
6958,26,1
5214,1110,1
5660,6404,1
5660,6964,1
5660,6186,1
5842,596,1
5368,5284,1
6900,26,1
42,6940,1
6996,42,1
5768,3390,1
6978,12,1
596,6824,1
596,6620,1
596,6054,1
42,6938,1
6952,2900,1
6958,42,1
6958,1110,1
5372,36,1
6972,600,1
5660,4950,1
5660,5914,1
4894,36,1
6436,596,1
6732,6980,1
6984,42,1
6986,3050,1
6988,612,1
42,6978,1
162,5736,1
1488,5736,1
596,6668,1
596,6758,1
6688,596,1
6940,1044,1
6942,688,1
5514,6890,1
6952,2886,1
6952,42,1
5372,26,1
5660,6658,1
5660,6882,1
3240,4014,1
6982,5696,1
6984,6708,1
12,6980,1
6904,596,1
596,6712,1
596,6874,1
596,5040,1
2418,6932,1
5292,6142,1
6954,6290,1
6892,196,1
6972,3436,1
12,6960,1
5590,596,1
6914,944,1
12,6992,1
6996,5786,1
596,6780,1
596,6640,1
596,6748,1
596,6868,1
198,3342,1
6938,1044,1
6944,12,1
6892,2418,1
4968,36,1
5214,612,1
6972,1110,1
5660,2384,1
6978,42,1
6978,326,1
3240,596,1
6986,42,1
6892,6914,1
6904,6986,1
4044,6800,1
5390,596,1
958,5542,1
596,6686,1
596,3124,1
596,6560,1
6958,6056,1
6964,5214,1
600,2746,1
6986,2664,1
42,6964,1
570,44,1
5634,5644,1
12,6996,1
596,6704,1
596,6658,1
596,6702,1
596,6610,1
6246,596,1
6958,5714,1
3528,12,1
6986,1298,1
42,6954,1
6940,4280,1
6846,596,1
958,3516,1
596,6360,1
596,6628,1
596,6644,1
596,3614,1
596,5932,1
596,6728,1
596,3910,1
596,3854,1
596,6164,1
5606,6922,1
958,3938,1
4770,596,1
1086,6142,1
5576,1746,1
6914,596,1
42,6986,1
6992,5810,1
6644,12,1
958,1928,1
596,5496,1
596,4114,1
5274,6142,1
6866,4548,1
6956,42,1
6960,42,1
6964,1044,1
5660,6278,1
3738,2418,1
12,6946,1
1796,6142,1
42,6984,1
6406,5660,1
596,6750,1
596,6884,1
596,4008,1
596,6724,1
596,5446,1
6482,6142,1
4548,6682,1
1526,3212,1
1920,4316,1
5214,120,1
6972,1720,1
5660,5928,1
5660,5946,1
12,6972,1
3240,3980,1
6986,6900,1
596,6840,1
596,2534,1
3334,596,1
6892,596,1
6958,612,1
5406,6142,1
264,268,1
600,1404,1
5660,6682,1
12,6966,1
4894,6142,1
1806,6984,1
1720,6398,1
596,6914,1
596,6676,1
106,3342,1
42,6932,1
6940,42,1
5514,5678,1
4770,4362,1
2886,6952,1
6972,548,1
5660,6392,1
5660,6846,1
12,6964,1
6984,1806,1
6986,6898,1
6940,4110,1
6644,596,1
596,6370,1
596,6910,1
596,3278,1
4770,6800,1
1920,278,1
5960,174,1
6964,26,1
6972,26,1
6972,3288,1
1564,1376,1
12,6940,1
12,6942,1
5590,196,1
3240,3246,1
6982,3096,1
6984,4362,1
4362,6984,1
42,6972,1
6940,3318,1
12,6988,1
266,1574,1
6846,5660,1
596,3194,1
596,6886,1
4544,36,1
5660,6190,1
5660,6122,1
5660,6406,1
5660,6352,1
3240,5484,1
6898,6986,1
596,6592,1
596,6700,1
596,3974,1
596,6634,1
6960,1044,1
5410,596,1
2084,3562,1
726,3516,1
6996,5756,1
596,3932,1
596,6596,1
596,6622,1
5410,6142,1
6972,1044,1
5660,6574,1
6940,26,1
12,6984,1
958,6142,1
596,6826,1
596,4158,1
6900,596,1
4770,1688,1
6954,120,1
6938,12,1
4544,196,1
6972,2418,1
5660,6108,1
12,6948,1
3240,2418,1
6984,3980,1
6900,6986,1
6898,6956,1
4362,6142,1
12,6978,1
6996,4842,1
6846,2418,1
596,6706,1
5514,5736,1
1404,6924,1
6958,1044,1
5660,6784,1
5660,1064,1
12,6950,1
12,6976,1
6988,42,1
596,6606,1
12,6938,1
6956,26,1
6972,612,1
600,6972,1
5660,6176,1
12,6956,1
5368,802,1
3980,596,1
6988,2662,1
42,6988,1
958,6834,1
596,6838,1
596,6664,1
3318,6142,1
5514,5502,1
6952,1622,1
5504,12,1
6958,2224,1
6964,120,1
12,6944,1
5576,6142,1
3240,6708,1
3240,6142,1
6982,2148,1
6984,3246,1
42,6952,1
6626,2418,1
1720,1650,1
596,6906,1
596,4458,1
596,4002,1
4548,6866,1
5292,596,1
6972,596,1
5660,6056,1
5660,6744,1
5660,6688,1
12,6952,1
3528,6918,1
6914,12,1
12,6990,1
12,6994,1
596,6460,1
596,3996,1
1920,4222,1
6964,42,1
5660,4942,1
1564,368,1
12,6970,1
12,6974,1
6006,596,1
6914,6892,1
42,6968,1
3976,6988,1
6940,4222,1
6940,5806,1
12,6986,1
6846,6142,1
596,3432,1
958,1488,1
4770,5722,1
1526,6142,1
6952,26,1
6954,42,1
5372,596,1
4544,12,1
6972,120,1
5660,6740,1
5660,6086,1
5660,6230,1
3240,4102,1
3240,4034,1
6914,196,1
6988,5230,1
6338,596,1
6940,4004,1
694,6918,1
6148,6142,1
1360,4686,1
1360,4034,1
1360,2484,1
1360,5120,1
1360,3596,1
4034,1360,1
7002,6952,1
7002,42,1
580,6142,1
3280,1814,1
3280,6142,1
3280,6482,1
3280,596,1
3280,5940,1
3280,5794,1
3280,5852,1
3280,5826,1
3280,5728,1
3280,5572,1
3280,5812,1
3280,5634,1
3280,1644,1
3280,1746,1
3280,36,1
3280,2418,1
3280,12,1
12,7002,1
12,7000,1
12,5446,1
5326,920,1
6810,1156,1
3246,6984,1
6754,6142,1
5980,36,1
5980,6142,1
3160,36,1
6754,2418,1
3906,6040,1
3906,36,1
3906,3740,1
3906,596,1
3906,4092,1
3906,1488,1
3906,2418,1
3906,3934,1
3906,12,1
3906,196,1
6956,6898,1
1482,6708,1
4604,6142,1
7010,12,1
7010,180,1
7010,42,1
12,7010,1
180,7010,1
3390,4620,1
4034,1486,1
12,7012,1
12,7006,1
12,7008,1
12,3896,1
12,4894,1
12,6356,1
12,6280,1
12,5364,1
12,4008,1
12,5880,1
12,6536,1
12,6734,1
12,6936,1
12,6650,1
12,6822,1
12,6998,1
12,5818,1
12,5992,1
12,6758,1
12,4926,1
12,6862,1
12,4532,1
12,6372,1
12,6790,1
12,7004,1
12,5008,1
12,4704,1
12,5820,1
12,6360,1
7002,12,1
684,6918,1
6602,6142,1
6602,2418,1
6602,596,1
3774,6142,1
4118,596,1
5230,6988,1
6988,12,1
7016,688,1
3318,6940,1
4034,3962,1
7018,6984,1
7018,2478,1
7018,4752,1
7018,2418,1
12,7016,1
12,7018,1
12,7014,1
1360,3906,1
1360,3528,1
1360,5590,1
1360,6814,1
1360,4544,1
1360,6900,1
1360,6892,1
26,6800,1
1360,4362,1
1360,5648,1
1360,5468,1
1360,5780,1
1360,6086,1
1360,5164,1
5230,5810,1
1360,6938,1
1360,6914,1
6896,2418,1
1360,6890,1
1360,6810,1
1360,6570,1
5952,1360,1
944,6900,1
42,7048,1
2928,1360,1
42,7062,1
2418,6938,1
2418,6986,1
196,6930,1
196,6998,1
196,6954,1
7044,196,1
7068,2306,1
26,6112,1
1360,5514,1
1360,5728,1
26,6612,1
1360,5914,1
1360,5232,1
1360,5196,1
5230,5184,1
2126,6862,1
1360,6776,1
6566,5760,1
7026,2418,1
1360,6290,1
1360,6584,1
7048,1110,1
7060,26,1
1230,2936,1
1230,1394,1
26,1964,1
2418,7058,1
2418,6994,1
2418,7016,1
196,6958,1
596,6980,1
596,6790,1
596,6954,1
596,6998,1
596,7028,1
196,7062,1
196,6928,1
6848,6142,1
12,7056,1
1360,6118,1
1360,6344,1
26,6770,1
26,6390,1
1360,5952,1
1360,6148,1
1360,5322,1
1360,5008,1
1360,3682,1
6770,596,1
6056,802,1
1360,6924,1
954,5462,1
7028,1044,1
1360,44,1
1360,1392,1
3254,5614,1
42,7026,1
26,7060,1
12,7052,1
2418,6950,1
2418,6990,1
596,7052,1
596,6984,1
596,6928,1
196,7024,1
7022,596,1
580,3004,1
12,7070,1
1230,3342,1
1360,5264,1
1360,5758,1
1360,5868,1
1360,5368,1
1360,5348,1
1360,5290,1
1360,1184,1
5230,5192,1
1360,6940,1
1360,6644,1
6942,12,1
1360,40,1
6914,6904,1
3254,5550,1
7060,612,1
6924,1360,1
1230,1832,1
2418,6972,1
596,3096,1
596,6982,1
196,7018,1
6940,3128,1
26,5886,1
1360,5494,1
26,6722,1
1360,5956,1
5046,1360,1
1360,6904,1
3980,6984,1
1360,2452,1
1360,6548,1
7028,42,1
1360,6262,1
3390,1498,1
7036,612,1
6904,1360,1
7048,120,1
42,7032,1
12,7062,1
2418,6960,1
2418,7040,1
596,6964,1
596,6950,1
196,7006,1
196,7066,1
196,7042,1
6938,196,1
2306,1248,1
1360,6862,1
1360,5090,1
1360,5840,1
1360,5908,1
1360,5056,1
1360,5372,1
1360,4312,1
5130,1360,1
1360,570,1
1360,7006,1
7022,6134,1
1360,6760,1
1360,6436,1
1360,6190,1
1360,6496,1
7048,1044,1
1230,2266,1
2418,7018,1
2418,7026,1
196,6940,1
196,6936,1
1360,6608,1
1360,5302,1
26,7012,1
1360,3646,1
1360,5504,1
1360,6820,1
1360,6872,1
1360,6730,1
1360,5666,1
954,2418,1
1360,34,1
7048,26,1
7062,120,1
2418,7010,1
2418,6924,1
2418,6944,1
596,3766,1
196,6932,1
196,7000,1
26,6872,1
26,5928,1
1360,5804,1
1360,5606,1
1360,5734,1
26,3352,1
1360,5382,1
26,5946,1
1360,5168,1
1360,6602,1
6118,4034,1
1360,6846,1
1360,6860,1
1360,6770,1
1360,5842,1
3390,3394,1
6862,1360,1
7054,5218,1
3254,4516,1
1230,2860,1
1394,1230,1
596,7012,1
596,7062,1
596,6948,1
596,7040,1
596,7056,1
596,3438,1
196,7020,1
196,6982,1
1360,6628,1
1360,6224,1
26,5702,1
1360,4824,1
1360,1194,1
1360,5940,1
1360,5160,1
6900,558,1
5150,5230,1
1360,6902,1
1360,6950,1
7022,6036,1
1360,6202,1
7026,5694,1
1832,4952,1
12,7020,1
7048,612,1
3254,4900,1
1230,6142,1
1230,2432,1
7062,26,1
2418,6992,1
596,6922,1
196,7028,1
7044,2418,1
2452,1230,1
7068,26,1
1360,468,1
1360,6012,1
1360,6250,1
110,5722,1
1360,6888,1
1360,6882,1
1360,6866,1
7026,1044,1
1360,5970,1
1360,6580,1
1360,6542,1
6098,1360,1
5736,1086,1
3254,5572,1
42,7060,1
2418,6996,1
196,6966,1
1360,5498,1
1360,4160,1
1360,5548,1
1360,4484,1
5916,26,1
1360,4732,1
1360,6020,1
1360,5980,1
1360,5916,1
26,5858,1
1360,6386,1
1360,5360,1
1360,5142,1
3646,6142,1
1360,6918,1
1360,5436,1
3254,5424,1
26,7048,1
2418,6984,1
596,7036,1
596,6994,1
596,6932,1
26,6744,1
1360,1418,1
1360,5532,1
1360,5668,1
1360,5680,1
1360,5806,1
1360,4600,1
1360,6034,1
1360,6266,1
1360,5286,1
1360,5262,1
1360,5046,1
4034,6118,1
1360,5988,1
1360,6612,1
1360,6626,1
1360,6486,1
12,7032,1
3254,596,1
1230,1710,1
2418,7032,1
596,6946,1
596,7006,1
196,6996,1
196,7054,1
6938,2418,1
26,7068,1
1360,5594,1
26,5916,1
26,6818,1
1360,5592,1
1360,5568,1
1360,5876,1
1360,3774,1
1360,5346,1
1360,5154,1
5480,1360,1
6118,6142,1
3646,1360,1
1360,6864,1
1360,6688,1
1360,6682,1
6566,420,1
7026,26,1
1360,5410,1
1360,6458,1
12,7040,1
12,7044,1
944,6956,1
5736,494,1
7058,856,1
5910,196,1
1230,560,1
7062,1044,1
2418,7048,1
2418,7050,1
596,6966,1
196,7056,1
1110,7068,1
26,5876,1
5868,1360,1
1360,5526,1
1360,5576,1
1360,5704,1
1360,5622,1
1360,5772,1
1360,5812,1
1360,5152,1
1360,5408,1
1360,5220,1
1360,5326,1
1360,6896,1
1360,3650,1
1360,6678,1
7026,1110,1
7026,120,1
5142,1360,1
5568,1360,1
1360,38,1
1360,6390,1
1360,6516,1
1360,5936,1
1360,1746,1
12,7022,1
6762,6754,1
7042,42,1
12,7026,1
944,6904,1
6898,6914,1
7048,5794,1
5736,1372,1
42,7036,1
34,1360,1
1230,5858,1
1230,1740,1
4108,596,1
7066,1044,1
2418,7052,1
2418,6952,1
2418,6958,1
2418,7020,1
2418,6968,1
596,7014,1
196,7036,1
196,7002,1
196,7046,1
196,6942,1
6940,2418,1
6940,1950,1
26,3084,1
6848,12,1
1360,4750,1
1360,5990,1
1360,5662,1
1360,4558,1
6472,1360,1
1360,7016,1
1360,6256,1
954,3858,1
7026,2166,1
12,7036,1
5736,258,1
3254,270,1
3254,5180,1
7060,1044,1
7062,42,1
26,3750,1
596,7010,1
196,6972,1
196,6986,1
196,7044,1
5916,1360,1
26,6436,1
1360,4264,1
1360,5638,1
26,5852,1
1360,4918,1
1360,5180,1
1360,2416,1
1360,6526,1
5410,1360,1
7036,42,1
7044,12,1
3254,5154,1
2418,7004,1
2418,7036,1
2418,6928,1
2418,7000,1
596,6986,1
596,6940,1
596,4556,1
596,6978,1
196,6974,1
6848,6578,1
1360,6622,1
1360,5034,1
26,6512,1
1360,5656,1
26,6566,1
1360,5362,1
26,6486,1
1360,6382,1
1360,5452,1
1360,5214,1
1360,5130,1
1360,6586,1
6896,596,1
2126,6566,1
1360,6488,1
1360,6604,1
560,5736,1
5736,2926,1
7054,42,1
1230,42,1
26,7026,1
2418,6948,1
196,7010,1
196,6960,1
26,6736,1
1360,5244,1
1360,5574,1
26,6432,1
1360,5650,1
1360,5706,1
1360,5740,1
1360,5274,1
26,6972,1
1360,5886,1
1360,5974,1
1360,5866,1
1360,5022,1
1360,5354,1
1360,5288,1
1360,5230,1
1360,4302,1
7016,12,1
6006,1360,1
5284,1360,1
6896,1360,1
2126,5736,1
1360,6566,1
7026,42,1
108,7028,1
5514,1360,1
1832,4662,1
1360,6482,1
1360,5292,1
944,6888,1
5736,4114,1
3254,5974,1
1230,5680,1
1230,2452,1
7062,6752,1
42,7066,1
12,7048,1
2418,6980,1
2418,6988,1
2418,6976,1
2418,6978,1
596,6974,1
196,6964,1
196,7016,1
196,7032,1
196,7004,1
7068,3948,1
7032,42,1
1360,5634,1
1360,5260,1
26,6882,1
1360,5736,1
26,6694,1
1360,5828,1
1360,5278,1
1360,5176,1
6900,1360,1
1360,6842,1
1360,6806,1
1360,6040,1
1360,6624,1
954,4686,1
3004,114,1
12,7024,1
5736,178,1
2926,5736,1
1230,1376,1
1230,3714,1
2418,7006,1
2418,7062,1
2418,7056,1
2418,7028,1
2418,6966,1
596,6958,1
596,6960,1
596,7046,1
196,7058,1
196,6952,1
196,7014,1
1360,6576,1
1360,6176,1
1360,4082,1
1360,5506,1
1360,6404,1
1360,5424,1
1360,246,1
1360,4744,1
4658,1688,1
1360,7002,1
2126,6918,1
1360,6880,1
1360,6258,1
1360,6554,1
5406,1360,1
1230,3130,1
2418,7012,1
596,7054,1
596,7000,1
596,6942,1
196,6968,1
7022,2418,1
1248,1044,1
1360,6618,1
1360,5536,1
1360,6120,1
1360,6406,1
1360,4952,1
1360,7018,1
1360,6754,1
5794,1360,1
7006,12,1
7006,42,1
1360,6784,1
954,1644,1
1360,6006,1
1360,6472,1
1360,6098,1
6904,6956,1
5736,1324,1
7060,120,1
1230,4034,1
1230,3440,1
1230,1600,1
7066,120,1
196,6938,1
1248,2306,1
5408,1360,1
1360,6630,1
1360,5460,1
1360,4620,1
1360,5892,1
1360,5618,1
1360,6126,1
1360,5250,1
1360,5190,1
1360,5128,1
6626,1360,1
570,1360,1
1360,6742,1
1360,6484,1
1360,6524,1
5956,1360,1
12,7028,1
944,6898,1
7048,42,1
42,7042,1
42,7006,1
1230,6284,1
4108,6918,1
12,7058,1
596,7018,1
596,7032,1
596,6976,1
596,7004,1
196,6984,1
196,7022,1
196,7008,1
196,7038,1
6940,196,1
596,3734,1
26,4500,1
1360,4972,1
26,6980,1
26,5722,1
1360,6018,1
26,6520,1
1360,6142,1
1360,4292,1
26,5744,1
1360,5438,1
1360,5258,1
1360,5226,1
1360,5222,1
1360,5156,1
1360,2928,1
6770,1360,1
6576,1360,1
5326,1360,1
1360,6926,1
1360,3280,1
7026,612,1
7028,108,1
2638,4620,1
3004,580,1
1360,4654,1
1360,6242,1
6754,6762,1
5368,1360,1
7048,5090,1
5736,546,1
3254,5230,1
5532,1360,1
7062,612,1
6846,1360,1
2418,7066,1
196,7052,1
596,7058,1
596,6938,1
596,7026,1
196,6948,1
196,6970,1
196,7048,1
7068,1044,1
7068,42,1
7068,1248,1
5068,6940,1
1360,5480,1
1360,5374,1
1360,5406,1
1360,5636,1
1360,5614,1
26,6126,1
1360,3308,1
1360,5858,1
5230,1360,1
1360,28,1
7036,26,1
5842,1360,1
7022,12,1
944,6914,1
6914,6898,1
7048,3750,1
5736,580,1
42,7028,1
1230,2878,1
1230,1920,1
2418,6970,1
596,6952,1
596,5860,1
596,6936,1
596,7042,1
196,6956,1
196,6976,1
196,6990,1
6940,596,1
7068,1110,1
1360,5466,1
1360,5502,1
1360,5284,1
1360,5640,1
1360,5794,1
1360,5830,1
1360,5960,1
1360,5462,1
1360,5318,1
1360,6988,1
1360,3504,1
6566,6918,1
5372,1360,1
6978,1360,1
1360,52,1
7036,120,1
6862,12,1
6904,6914,1
5374,36,1
5736,2418,1
5736,1090,1
42,7054,1
1230,1636,1
26,7062,1
7062,688,1
2418,6956,1
2418,6946,1
2418,6930,1
2418,6940,1
2418,7008,1
2418,7014,1
2418,6936,1
196,7012,1
196,6980,1
596,3234,1
596,6926,1
596,6284,1
596,7008,1
596,7016,1
596,6988,1
596,6944,1
596,7038,1
196,6926,1
6940,5068,1
7022,196,1
6938,596,1
6142,1230,1
7062,196,1
26,6784,1
26,6768,1
1360,5518,1
1360,5542,1
1360,5242,1
26,6004,1
26,6506,1
1360,5224,1
5322,1360,1
596,6956,1
596,6992,1
1360,6972,1
596,6970,1
1360,3240,1
1360,6768,1
596,3656,1
6118,596,1
4658,4160,1
3646,596,1
6458,1360,1
5858,1360,1
5858,26,1
5230,5150,1
596,6996,1
1360,6944,1
1360,3738,1
1360,6994,1
1360,6978,1
1360,7010,1
7022,4054,1
7022,4106,1
596,6930,1
1360,5854,1
1360,6786,1
1360,6828,1
1360,6800,1
1360,6736,1
1360,4438,1
5772,1360,1
6566,1944,1
954,270,1
3064,856,1
1832,4406,1
1360,32,1
1360,6326,1
7036,1044,1
7036,1110,1
6940,1360,1
6754,1360,1
12,7042,1
5264,1360,1
3246,3404,1
5736,1344,1
5736,4402,1
5736,1650,1
5736,2746,1
1650,5736,1
114,3004,1
3254,5542,1
7060,42,1
7060,1110,1
7058,1044,1
1230,2610,1
1230,2462,1
1230,1440,1
1230,5424,1
1230,1702,1
1230,70,1
7062,4534,1
7062,3220,1
26,7036,1
4034,1230,1
7066,42,1
42,1230,1
12,7054,1
12,7066,1
2418,7022,1
2418,6998,1
2418,6964,1
2418,7002,1
2418,7024,1
2418,6974,1
2418,7054,1
2418,7046,1
2418,7044,1
2418,7038,1
2418,7042,1
2418,6942,1
2418,6954,1
2418,6982,1
3260,798,1
26,6922,1
196,6994,1
196,6950,1
596,7002,1
596,6968,1
596,6924,1
596,7022,1
596,7020,1
596,7066,1
596,7048,1
596,3088,1
596,4164,1
596,6990,1
596,7044,1
196,6946,1
196,6992,1
196,7040,1
196,6944,1
196,6978,1
196,6988,1
196,7026,1
196,7050,1
7044,596,1
5004,6142,1
26,6038,1
26,2408,1
26,6144,1
26,6364,1
2452,1360,1
6848,196,1
6848,2418,1
6848,596,1
7068,120,1
7068,5292,1
7068,3352,1
7068,612,1
6944,702,1
12,7068,1
1248,7068,1
2306,7068,1
7062,596,1
7062,12,1
3516,6932,1
3516,12,1
1746,1360,1
7074,688,1
7074,42,1
2418,7070,1
2418,7074,1
2418,7068,1
2418,7072,1
12,7074,1
1498,3390,1
5424,1360,1
5424,1230,1
196,7070,1
196,7074,1
1230,1032,1
196,7068,1
5460,1360,1
5460,6142,1
7032,560,1
596,7070,1
596,7074,1
596,7068,1
596,7072,1
1230,3692,1
1230,5052,1
2148,6982,1
2,22,1
6946,12,1
6946,2418,1
6946,596,1
6946,196,1
12,7076,1
196,7076,1
5214,1360,1
5214,6964,1
1944,6566,1
1944,6142,1
7078,42,1
7078,7068,1
7078,3516,1
7080,2970,1
7080,1282,1
7080,4040,1
196,7080,1
196,7078,1
7082,26,1
7082,42,1
7082,1044,1
7082,612,1
7082,12,1
7082,1110,1
7082,1786,1
7082,7068,1
7082,196,1
